2021,84,"2021-01-07 00:00:00",20,"UNIDOS TRANSPORT",NAI,"LOC# G334","    FB1001","    071204"," ",Expo,RT-2100023,AZK60318258,VARIOS,1,,,NULL,0,0,NULL
2021,85,"2021-01-07 00:00:00",20,"UNIDOS TRANSPORT",NAI,"LOC# G334","   53183","   0109174",,Expo,"RT-2100019  ",AZK60318217,VARIOS,1,,,NULL,0,0,NULL
2021,86,"2021-01-07 00:00:00",20,"UNIDOS TRANSPORT",NAI,"LOC# G319","  53182"," 0115757"," HORA DE LLEGADA: 9:45 AM",Expo,RT-2100017,AZK60318191,VARIOS,1,,,NULL,0,0,NULL
2021,87,"2021-01-07 00:00:00",44,"J AND A SUPPLIES LLC","J AND A SUPPLIES","  ","  ","  "," ",Impo,,S/D,916180,1,MARTIN.JIMENEZ,MARTIN,NULL,0,0,NULL
2021,88,"2021-01-05 00:00:00",6,"UPS GROUND","HARCO SEMCO"," "," "," "," 1zv9y7910346100836<br>1zv9y7910346585046<br>",Impo,,1zv9y7910346100836,,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,89,"2021-01-06 00:00:00",6,"UPS GROUND","PACIFIC METAL STAMPINGS,INC.","  ","  ","  "," ",Impo,,1z9168170399695091,V114902,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,90,"2021-01-07 00:00:00",1,TRANSMEX,"AVENT INC / HALYARD"," MAGDALENA"," SWFZ160919"," "," MATERIAL PARA MAGDALENA, MOVIMIENTO A FREIG CARRILLO",Impo,,SWFZ160919,MAGDALENA,1,adrian.gonzalez,ADRIAN,NULL,0,0,NULL
2021,91,"2021-01-06 00:00:00",6,"UPS GROUND","PACIFIC METAL STAMPINGS,INC.","  ","  ","  "," ",Impo,,1z9168170391351234,V113838,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,92,"2021-01-06 00:00:00",1,TRANSMEX,"AVENT INC / HALYARD","    EI# 2020-0287","     SWFZ160919","     "," EI# 2020-0287",Impo,,SWFZ160919,"EI# 2020-0287",1,adrian.gonzalez,ALONSO,NULL,0,0,NULL
2021,93,"2021-01-06 00:00:00",6,"UPS GROUND","WESCO AIRCRAFT","  ","  ","  "," ",Impo,,1z6937870302582666,V115480,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,94,"2021-01-06 00:00:00",7,UPS,MCMASTER-CARR,"   ","   ","   "," ",Impo,,1Z0526850304478142,16972231,1,MARTIN.JIMENEZ,"JOSE GALLO",NULL,0,0,NULL
2021,95,"2021-01-06 00:00:00",6,"UPS GROUND","KITCH ENGINEERING,INC.","  ","  ","  "," ",Impo,,1z8591290358194001,,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,96,"2021-01-06 00:00:00",6,"UPS GROUND","PACIFIC METAL STAMPINGS","  ","  ","  "," ",Impo,,1z9168170390033697,V115421,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,97,"2021-01-07 00:00:00",6,"UPS GROUND","HARCOSEMCO LLC","  ","  ","  "," ",Impo,,1zv9y7910346093710,,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,98,"2021-01-07 00:00:00",6,FEDEX,CSGPARTS,"  ","  ","  "," ",Impo,,1001910580910008562100772550799549,,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,99,"2021-01-07 00:00:00",3,"J Y L TRANSPORTATION INC","INTERACTIVE PRINTING SOLUTIONS","  JAN7-A","  UMXU266661","  S/D"," ",Impo,,9441200,,1,training,KARELIA,NULL,0,0,NULL
2021,100,"2021-01-07 00:00:00",6,"UPS GROUND","PACIFIC METAL STAMPINGS","  ","  ","  "," ",Impo,,1z9168170395049153,V115435,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,101,"2021-01-07 00:00:00",6,"UPS GROUND","PACIFIC METAL STAMPINGS","  ","  ","  "," ",Impo,,1z9168170393686996,V115387,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,102,"2021-01-07 00:00:00",7,"FEDEX FREIGHT","H.B. FULLER","   ","  PAQUETERIA","   "," ",Impo,,4971613080,16943850,1,DANIELA.LOPEZ,MARTIN,NULL,0,0,NULL
2021,103,"2021-01-07 00:00:00",6,"UPS GROUND","PACIFIC METAL STAMPINGS","  ","  ","  "," ",Impo,,1z9168170391151076,V114482,1,joseluis.gallo,"JOSE GALLO",NULL,0,0,NULL
2021,104,"2021-01-07 00:00:00",3,"ALFRI EXPRESS","INTERACTIVE PRINTING SOLUTIONS"," UPS"," AE5315"," S/D"," ",Impo,S/D,S/D,S/D,1,JOCELYNN,JOCELYNNE,NULL,0,0,NULL
2021,105,"2021-01-07 00:00:00",3,JAMAMADI,"INTERACTIVE PRINTING SOLUTIONS","   AEX9803027MO","   VTR01","   UL-7177858"," ",Impo,IPS0009F21,,,1,Christian.Montijo,"CHRISTIAN ",NULL,0,0,NULL
2021,106,"2021-01-07 00:00:00",7,UPS,MCMASTER-CARR,"   ","   ","   "," ",Impo,,1Z9293810133078616,16972307,1,MARTIN.JIMENEZ,"JOSE GALLO",NULL,0,0,NULL
